Best,Epoch,Trades,Avg profit,Median profit,Total profit,Stake currency,Profit,Avg duration,Objective,rsi-value,rsi-enabled,trigger,sell-rsi-value,sell-rsi-enabled,sell-trigger,roi_t1,roi_t2,roi_t3,roi_p1,roi_p2,roi_p3,stoploss
,734,69,-0.07%,0.0,-0.00050043,BTC,-5.00,106.3 m,3.63041,50,True,bb_lower_1,38,True,sell-bb_upper_1,39,11,38,0.039,0.037,0.101,-0.031
,735,60,0.54%,0.07857800000000001,0.00322727,BTC,32.24,316.5 m,-11.97254,50,True,bb_lower_1,67,True,sell-bb_lower_1,116,16,12,0.03,0.041,0.102,-0.214
,736,1272,-0.10%,0.085674,-0.01242185,BTC,-124.09,66.0 m,54.43674,50,False,bb_lower_1,93,False,sell-bb_lower_1,101,46,35,0.019,0.058,0.179,-0.203
,737,68,0.24%,0.0615165,0.00161228,BTC,16.11,164.6 m,-5.14238,50,True,bb_lower_1,52,True,sell-bb_upper_1,110,10,40,0.039,0.03,0.017,-0.28
,738,68,0.24%,0.027018499999999997,0.00161783,BTC,16.16,155.3 m,-5.34225,50,True,bb_lower_1,49,True,sell-bb_upper_1,109,33,32,0.029,0.015,0.195,-0.273
,739,68,0.19%,0.027018499999999997,0.00132072,BTC,13.19,162.6 m,-3.86958,50,True,bb_lower_1,51,True,sell-bb_upper_1,101,11,37,0.038,0.018,0.188,-0.287
,740,57,0.89%,0.11595,0.00509123,BTC,50.86,387.4 m,-18.48769,50,True,bb_lower_1,73,True,sell-bb_middle_1,97,34,38,0.024,0.017,0.129,-0.284
,741,374,0.10%,0.0,0.00362627,BTC,36.23,519.9 m,-1.99662,50,False,bb_lower_1,93,True,sell-bb_upper_1,93,40,36,0.034,0.047,0.134,-0.245
,742,68,0.24%,0.027018499999999997,0.00161034,BTC,16.09,165.2 m,-5.04353,50,True,bb_lower_1,51,True,sell-bb_upper_1,94,44,35,0.031,0.025,0.113,-0.263
,743,60,0.67%,0.1768745,0.00404752,BTC,40.43,332.2 m,-15.12599,50,True,bb_lower_1,69,True,sell-bb_lower_1,98,32,21,0.022,0.044,0.139,-0.309
,744,1274,-0.11%,0.087113,-0.01360612,BTC,-135.92,65.9 m,58.83494,47,False,bb_lower_1,97,False,sell-bb_lower_1,103,42,37,0.022,0.033,0.05,-0.211
,745,335,-0.06%,0.163032,-0.00192450,BTC,-19.23,300.2 m,8.75270,44,True,bb_lower_1,84,True,sell-bb_upper_1,97,43,33,0.01,0.05,0.164,-0.064
,746,411,-0.24%,0.248788,-0.00993733,BTC,-99.27,284.9 m,28.46967,42,True,bb_lower_1,92,True,sell-bb_upper_1,116,37,36,0.01,0.023,0.092,-0.061
,747,58,0.74%,0.5263495,0.00431853,BTC,43.14,367.8 m,-17.69731,50,True,bb_lower_1,73,True,sell-bb_lower_1,111,24,36,0.016,0.025,0.089,-0.292
,748,86,-0.25%,0.0,-0.00216778,BTC,-21.66,428.0 m,5.14201,42,True,bb_lower_3,98,True,sell-bb_upper_1,82,53,32,0.026,0.041,0.107,-0.095
,749,169,-0.21%,0.0,-0.00356586,BTC,-35.62,414.1 m,9.99843,41,True,bb_lower_2,94,True,sell-bb_upper_1,115,48,21,0.039,0.019,0.02,-0.066
,750,439,-0.21%,0.0,-0.00916943,BTC,-91.60,316.2 m,23.84501,40,True,bb_lower_1,92,True,sell-bb_upper_1,114,49,19,0.037,0.052,0.08,-0.057
,751,84,-0.21%,0.0,-0.00173284,BTC,-17.31,315.2 m,5.58645,41,True,bb_lower_4,74,True,sell-bb_upper_1,115,45,28,0.016,0.019,0.141,-0.063
,752,88,-0.23%,0.0,-0.00200112,BTC,-19.99,285.7 m,6.48402,42,True,bb_lower_4,96,True,sell-bb_upper_1,98,17,37,0.016,0.02,0.088,-0.064
,753,288,-0.14%,0.0,-0.00412892,BTC,-41.25,312.6 m,13.74886,37,True,bb_lower_2,100,True,sell-bb_upper_1,96,46,36,0.016,0.038,0.063,-0.061
,754,117,-0.57%,0.0,-0.00669909,BTC,-66.92,380.3 m,15.18322,38,True,bb_lower_3,99,True,sell-bb_upper_1,102,31,25,0.029,0.019,0.066,-0.084
,755,178,-0.08%,0.0,-0.00142469,BTC,-14.23,355.9 m,5.34184,41,True,bb_lower_2,83,True,sell-bb_upper_1,85,47,23,0.023,0.036,0.149,-0.063
,756,170,-0.05%,0.0,-0.00083432,BTC,-8.34,368.7 m,3.33522,41,True,bb_lower_2,78,True,sell-bb_upper_1,117,27,37,0.031,0.036,0.181,-0.059
,757,56,0.77%,0.3295055,0.00432548,BTC,43.21,488.0 m,-12.42807,50,True,bb_lower_1,76,True,sell-bb_lower_1,108,43,18,0.034,0.058,0.03,-0.279
Best,758,58,0.83%,0.805141,0.00482667,BTC,48.22,453.1 m,-19.46021,50,True,bb_lower_1,74,True,sell-bb_upper_1,105,59,31,0.016,0.014,0.105,-0.26
,759,60,0.65%,0.312094,0.00393095,BTC,39.27,319.5 m,-14.99690,50,True,bb_lower_1,72,True,sell-bb_upper_1,98,22,37,0.016,0.027,0.084,-0.271
,760,57,0.51%,0.08780800000000001,0.00291460,BTC,29.12,446.1 m,-8.84474,50,True,bb_lower_1,77,True,sell-bb_middle_1,106,24,10,0.026,0.013,0.071,-0.304
,761,191,-0.41%,0.0,-0.00786072,BTC,-78.53,123.3 m,35.93566,36,True,bb_lower_3,78,True,sell-bb_upper_1,82,29,24,0.015,0.026,0.199,-0.021
,762,167,-0.59%,0.0,-0.00983527,BTC,-98.25,165.3 m,36.76211,35,True,bb_lower_3,69,True,sell-bb_upper_1,106,30,28,0.013,0.045,0.031,-0.028
,763,183,-0.55%,0.0,-0.01011547,BTC,-101.05,140.0 m,42.97623,36,True,bb_lower_3,82,True,sell-bb_upper_1,55,17,27,0.013,0.038,0.083,-0.029
,764,188,-0.40%,0.0,-0.00755038,BTC,-75.43,155.0 m,28.16270,34,True,bb_lower_3,70,True,sell-bb_lower_1,36,40,32,0.025,0.022,0.103,-0.029
,765,194,-0.32%,0.0,-0.00630198,BTC,-62.96,139.0 m,27.71740,35,True,bb_lower_3,59,True,sell-bb_upper_1,31,15,35,0.024,0.053,0.104,-0.034
,766,194,-0.42%,0.0,-0.00821001,BTC,-82.02,123.2 m,36.67890,36,True,bb_lower_3,68,True,sell-bb_lower_1,67,35,15,0.019,0.021,0.051,-0.022
,767,191,-0.42%,0.0,-0.00805389,BTC,-80.46,125.5 m,34.35863,36,True,bb_lower_3,58,True,sell-bb_lower_1,84,18,18,0.011,0.011,0.061,-0.028
,768,152,-0.57%,0.0,-0.00862028,BTC,-86.12,218.2 m,26.09345,36,True,bb_lower_3,65,True,sell-bb_upper_1,66,40,35,0.035,0.014,0.055,-0.04
,769,241,-0.08%,0.0,-0.00187753,BTC,-18.76,266.9 m,8.15812,39,True,bb_lower_2,82,True,sell-bb_upper_1,93,50,24,0.014,0.067,0.134,-0.05
,770,329,-0.14%,0.0,-0.00460199,BTC,-45.97,166.9 m,21.27008,38,True,bb_lower_2,56,True,sell-bb_upper_1,21,44,10,0.013,0.05,0.089,-0.072
,771,511,-0.29%,0.0,-0.01476601,BTC,-147.51,123.8 m,56.64229,32,True,bb_lower_2,56,True,sell-bb_upper_1,15,49,10,0.014,0.057,0.07,-0.045
,772,493,-0.36%,0.0,-0.01770668,BTC,-176.89,111.7 m,78.39554,34,True,bb_lower_2,72,True,sell-bb_upper_1,32,11,14,0.013,0.065,0.151,-0.036
,773,536,-0.33%,0.0,-0.01749666,BTC,-174.79,96.8 m,83.19111,33,True,bb_lower_2,63,True,sell-bb_upper_1,28,43,14,0.015,0.054,0.037,-0.022
,774,442,-0.31%,0.0,-0.01392274,BTC,-139.09,125.0 m,53.87340,36,True,bb_lower_2,48,True,sell-bb_upper_1,27,46,15,0.04,0.041,0.121,-0.048
,775,492,-0.37%,0.0,-0.01826944,BTC,-182.51,121.2 m,74.60678,33,True,bb_lower_2,67,True,sell-bb_upper_1,51,21,10,0.017,0.03,0.137,-0.031
,776,465,-0.45%,0.0,-0.02075613,BTC,-207.35,104.1 m,93.48601,35,True,bb_lower_2,85,True,sell-bb_upper_1,33,18,13,0.029,0.026,0.072,-0.027
,777,396,-0.33%,0.0,-0.01325742,BTC,-132.44,150.2 m,49.01196,36,True,bb_lower_2,59,True,sell-bb_upper_1,38,16,24,0.013,0.062,0.015,-0.047
,778,473,-0.33%,0.0,-0.01539929,BTC,-153.84,93.7 m,71.99505,36,True,bb_lower_2,45,True,sell-bb_upper_1,29,13,22,0.024,0.031,0.187,-0.032
,779,573,-0.35%,0.0,-0.01993216,BTC,-199.12,81.6 m,95.20458,33,True,bb_lower_2,32,True,sell-bb_upper_1,46,13,15,0.018,0.038,0.063,-0.027
,780,492,-0.27%,0.0,-0.01321788,BTC,-132.05,147.4 m,46.97771,33,True,bb_lower_2,44,True,sell-bb_upper_1,28,56,37,0.018,0.069,0.191,-0.05
,781,58,0.74%,0.1768745,0.00428643,BTC,42.82,374.2 m,-16.46370,50,True,bb_lower_1,74,True,sell-bb_lower_1,86,37,37,0.021,0.053,0.168,-0.245
,782,109,-0.49%,0.0,-0.00531181,BTC,-53.06,103.2 m,29.84377,47,True,bb_lower_2,97,True,sell-bb_upper_1,10,11,12,0.019,0.027,0.072,-0.026
,783,120,-0.40%,0.0,-0.00483772,BTC,-48.33,84.2 m,26.43803,47,True,bb_lower_2,74,False,sell-bb_upper_1,53,46,15,0.04,0.01,0.174,-0.029
,784,99,-0.41%,0.0,-0.00408277,BTC,-40.79,137.7 m,19.78182,47,True,bb_lower_2,71,True,sell-bb_upper_1,36,15,14,0.011,0.057,0.134,-0.032
,785,118,-0.34%,0.0,-0.00402508,BTC,-40.21,93.1 m,23.07723,47,True,bb_lower_2,77,False,sell-bb_upper_1,74,51,15,0.013,0.041,0.12,-0.032
,786,122,-0.36%,0.0,-0.00440979,BTC,-44.05,75.1 m,28.05573,47,True,bb_lower_2,43,True,sell-bb_upper_1,46,40,24,0.015,0.053,0.056,-0.023
,787,123,-0.25%,0.0,-0.00307025,BTC,-30.67,131.2 m,16.88269,46,True,bb_lower_2,79,True,sell-bb_upper_1,63,22,17,0.035,0.059,0.12,-0.02
,788,119,-0.44%,0.0,-0.00529494,BTC,-52.90,115.3 m,22.19459,47,True,bb_lower_2,80,False,sell-bb_upper_1,23,42,21,0.036,0.032,0.138,-0.084
,789,78,-0.20%,0.0,-0.00156273,BTC,-15.61,271.7 m,5.36671,47,True,bb_lower_2,86,True,sell-bb_upper_1,106,15,14,0.04,0.064,0.068,-0.06
,790,120,-0.40%,0.0,-0.00479124,BTC,-47.86,80.0 m,27.92290,47,True,bb_lower_2,33,True,sell-bb_upper_1,41,49,20,0.02,0.05,0.159,-0.027
,791,94,-0.48%,0.0,-0.00452873,BTC,-45.24,98.0 m,21.43772,48,True,bb_lower_2,83,False,sell-bb_upper_1,50,43,20,0.015,0.065,0.185,-0.039
,792,116,-0.34%,0.0,-0.00396880,BTC,-39.65,109.7 m,21.06509,47,True,bb_lower_2,43,False,sell-bb_upper_1,55,47,30,0.012,0.04,0.067,-0.052
,793,64,0.48%,0.4593175,0.00305520,BTC,30.52,240.7 m,-11.70168,50,True,bb_lower_1,58,True,sell-bb_lower_1,100,54,18,0.015,0.031,0.13,-0.292
,794,57,0.75%,0.725444,0.00426311,BTC,42.59,543.2 m,-12.01226,50,True,bb_lower_1,76,True,sell-bb_middle_1,105,46,32,0.014,0.052,0.13,-0.293
,795,65,0.45%,0.432991,0.00290805,BTC,29.05,210.7 m,-13.09966,50,True,bb_lower_1,57,True,sell-bb_lower_1,67,58,34,0.018,0.024,0.044,-0.296
,796,59,0.85%,0.0,0.00504175,BTC,50.37,395.1 m,-15.09016,50,True,bb_lower_1,67,True,sell-bb_upper_1,99,58,39,0.039,0.019,0.083,-0.283
,797,214,-0.24%,0.0,-0.00503889,BTC,-50.34,156.3 m,19.55922,41,True,bb_lower_2,88,True,sell-bb_middle_1,97,22,26,0.022,0.022,0.073,-0.024
,798,262,-0.19%,0.0,-0.00503326,BTC,-50.28,199.5 m,17.63478,39,True,bb_lower_2,75,True,sell-bb_middle_1,115,28,37,0.033,0.02,0.107,-0.029
,799,273,-0.24%,0.0,-0.00643006,BTC,-64.24,124.8 m,26.67992,40,True,bb_lower_2,53,True,sell-bb_middle_1,93,26,17,0.028,0.06,0.022,-0.029
,800,332,-0.14%,0.0390255,-0.00481010,BTC,-48.05,130.2 m,22.79451,39,True,bb_lower_2,48,True,sell-bb_middle_1,75,11,35,0.025,0.013,0.08,-0.053
,801,307,-0.23%,0.023967,-0.00716983,BTC,-71.63,112.9 m,28.71640,40,True,bb_lower_2,44,True,sell-bb_middle_1,85,21,27,0.012,0.022,0.142,-0.042
,802,221,-0.35%,0.0,-0.00768997,BTC,-76.82,219.0 m,24.39559,40,True,bb_lower_2,66,True,sell-bb_middle_1,105,35,29,0.04,0.042,0.062,-0.031
,803,256,-0.13%,0.0,-0.00332280,BTC,-33.19,230.0 m,12.48288,39,True,bb_lower_2,59,True,sell-bb_middle_1,113,33,14,0.039,0.048,0.133,-0.049
,804,338,-0.21%,0.149764,-0.00709064,BTC,-70.84,115.9 m,34.16850,39,True,bb_lower_2,48,True,sell-bb_middle_1,113,13,37,0.01,0.018,0.17,-0.039
,805,61,0.28%,0.41136799999999996,0.00168627,BTC,16.85,264.8 m,-4.07485,50,True,bb_lower_1,99,True,sell-bb_upper_1,113,35,26,0.014,0.068,0.174,-0.06
,806,59,0.67%,0.231613,0.00394356,BTC,39.40,338.6 m,-14.19071,50,True,bb_lower_1,69,True,sell-bb_upper_1,82,43,31,0.026,0.065,0.172,-0.282
,807,63,0.41%,0.0,0.00257790,BTC,25.75,272.4 m,-8.65166,50,True,bb_lower_1,72,True,sell-bb_lower_1,28,27,32,0.037,0.021,0.12,-0.234
,808,62,0.49%,0.0590825,0.00302951,BTC,30.26,278.2 m,-10.69195,50,True,bb_lower_1,62,True,sell-bb_lower_1,84,28,19,0.028,0.067,0.16,-0.314
,809,172,-0.38%,0.0,-0.00650726,BTC,-65.01,304.4 m,15.99640,42,True,bb_lower_2,83,True,sell-bb_upper_1,32,46,17,0.04,0.047,0.157,-0.083
,810,59,0.83%,0.299393,0.00490769,BTC,49.03,352.6 m,-16.44725,50,True,bb_lower_1,72,True,sell-bb_upper_1,104,35,33,0.034,0.041,0.142,-0.178
,811,166,-0.40%,0.0,-0.00660424,BTC,-65.98,269.1 m,18.37783,43,True,bb_lower_2,97,True,sell-bb_upper_1,30,20,10,0.028,0.015,0.184,-0.103
,812,59,0.95%,0.30107900000000004,0.00560183,BTC,55.96,384.7 m,-18.27662,50,True,bb_lower_1,69,True,sell-bb_upper_1,93,49,39,0.025,0.04,0.13,-0.198
,813,94,-0.36%,0.0,-0.00338026,BTC,-33.77,337.0 m,8.66244,42,True,bb_lower_3,68,True,sell-bb_upper_1,68,55,30,0.018,0.058,0.164,-0.08
,814,174,-0.28%,0.0,-0.00483934,BTC,-48.35,325.9 m,12.19622,42,True,bb_lower_2,90,True,sell-bb_middle_1,18,20,38,0.023,0.047,0.198,-0.106
,815,192,-0.14%,0.0,-0.00269947,BTC,-26.97,298.1 m,8.77526,41,True,bb_lower_2,85,True,sell-bb_upper_1,47,59,17,0.01,0.029,0.168,-0.069
,816,150,-0.52%,0.0,-0.00779150,BTC,-77.84,281.9 m,21.72386,43,True,bb_lower_2,76,True,sell-bb_upper_1,44,25,23,0.012,0.012,0.173,-0.078
,817,60,0.50%,0.071151,0.00302828,BTC,30.25,296.2 m,-11.66423,50,True,bb_lower_1,72,True,sell-bb_upper_1,90,34,11,0.014,0.032,0.158,-0.337
,818,274,-0.19%,0.0,-0.00517536,BTC,-51.70,157.1 m,20.80202,39,True,bb_lower_2,80,True,sell-bb_upper_1,119,24,35,0.025,0.063,0.056,-0.021
,819,512,-0.34%,0.0,-0.01738486,BTC,-173.67,203.3 m,39.15645,41,False,bb_lower_2,88,True,sell-bb_upper_1,116,34,19,0.023,0.059,0.136,-0.048
,820,709,-0.31%,0.0,-0.02211282,BTC,-220.91,118.0 m,73.41252,38,False,bb_lower_2,91,True,sell-bb_upper_1,112,25,11,0.03,0.07,0.051,-0.023
,821,702,-0.25%,0.0,-0.01762632,BTC,-176.09,120.3 m,54.51813,36,False,bb_lower_2,93,False,sell-bb_upper_1,98,37,34,0.032,0.062,0.068,-0.03
,822,816,-0.25%,0.0,-0.02050326,BTC,-204.83,94.6 m,72.64039,41,False,bb_lower_2,80,False,sell-bb_upper_1,88,31,40,0.037,0.058,0.175,-0.02
,823,549,-0.26%,0.0,-0.01409782,BTC,-140.84,177.6 m,37.13665,45,False,bb_lower_2,65,True,sell-bb_upper_1,119,30,39,0.016,0.069,0.055,-0.041
,824,702,-0.26%,0.0,-0.01816983,BTC,-181.52,122.5 m,58.74644,46,False,bb_lower_2,100,True,sell-bb_upper_1,108,11,40,0.025,0.039,0.14,-0.023
,825,732,-0.27%,0.0,-0.01986616,BTC,-198.46,115.7 m,72.20708,38,False,bb_lower_2,73,True,sell-bb_upper_1,117,37,36,0.018,0.018,0.071,-0.02
,826,788,-0.27%,0.0,-0.02134290,BTC,-213.22,92.7 m,79.71372,46,False,bb_lower_2,48,True,sell-bb_upper_1,91,25,25,0.023,0.019,0.087,-0.022
,827,600,-0.32%,0.0,-0.01912879,BTC,-191.10,143.2 m,54.12306,46,False,bb_lower_2,82,True,sell-bb_upper_1,96,37,16,0.018,0.02,0.197,-0.035
,828,561,-0.37%,0.0,-0.02055516,BTC,-205.35,164.8 m,55.13833,47,False,bb_lower_2,94,True,sell-bb_upper_1,96,28,12,0.023,0.043,0.157,-0.042
,829,1276,-0.13%,0.089676,-0.01641394,BTC,-163.97,65.5 m,62.11168,11,True,bb_lower_1,62,False,sell-bb_lower_1,96,59,20,0.01,0.016,0.031,-0.274
,830,1275,-0.13%,0.08234899999999999,-0.01625302,BTC,-162.37,65.6 m,63.22329,23,True,bb_lower_1,61,False,sell-bb_lower_1,64,49,35,0.014,0.01,0.128,-0.252
,831,1277,-0.15%,0.07374,-0.01861816,BTC,-185.99,65.5 m,71.72893,24,True,bb_lower_1,55,False,sell-bb_lower_1,40,47,40,0.016,0.03,0.049,-0.253
,832,1281,-0.12%,0.080755,-0.01496868,BTC,-149.54,65.4 m,62.28142,17,True,bb_lower_1,62,False,sell-bb_lower_1,41,52,32,0.012,0.027,0.2,-0.216
,833,1275,-0.12%,0.071642,-0.01586564,BTC,-158.50,65.7 m,63.32839,15,True,bb_lower_1,62,False,sell-bb_lower_1,39,52,28,0.013,0.066,0.118,-0.294
,834,1274,-0.12%,0.071169,-0.01514020,BTC,-151.25,65.8 m,67.40110,24,True,bb_lower_1,68,False,sell-bb_lower_1,33,56,18,0.02,0.016,0.071,-0.34
,835,1276,-0.17%,0.0724315,-0.02232320,BTC,-223.01,65.6 m,77.74209,26,True,bb_lower_1,63,False,sell-bb_lower_1,45,57,26,0.031,0.03,0.183,-0.283
,836,1273,-0.11%,0.08234899999999999,-0.01384357,BTC,-138.30,65.9 m,65.40400,17,True,bb_lower_1,63,False,sell-bb_lower_1,71,60,14,0.014,0.043,0.117,-0.318
,837,1280,-0.13%,0.067859,-0.01612989,BTC,-161.14,65.3 m,63.13897,22,True,bb_lower_1,65,False,sell-bb_lower_1,16,51,29,0.023,0.02,0.129,-0.305
,838,1275,-0.14%,0.081063,-0.01743095,BTC,-174.13,65.7 m,65.81663,18,True,bb_lower_1,60,False,sell-bb_lower_1,78,51,21,0.017,0.07,0.017,-0.261
,839,1277,-0.15%,0.080755,-0.01894331,BTC,-189.24,65.7 m,68.43835,11,True,bb_lower_1,79,False,sell-bb_lower_1,69,56,11,0.029,0.048,0.126,-0.274
,840,1276,-0.15%,0.07045,-0.01958028,BTC,-195.61,65.6 m,72.53837,20,True,bb_lower_1,66,False,sell-bb_lower_1,48,49,11,0.034,0.046,0.121,-0.263
,841,194,-0.25%,0.0,-0.00481144,BTC,-48.07,221.5 m,15.37655,41,True,bb_lower_2,72,True,sell-bb_upper_1,87,47,25,0.015,0.013,0.143,-0.038
,842,299,-0.23%,0.0,-0.00683721,BTC,-68.30,135.3 m,28.05929,39,True,bb_lower_2,61,True,sell-bb_upper_1,58,53,23,0.016,0.053,0.042,-0.024
,843,251,-0.29%,0.0,-0.00724161,BTC,-72.34,97.9 m,36.98547,42,True,bb_lower_2,41,True,sell-bb_upper_1,12,20,31,0.037,0.026,0.177,-0.038
,844,266,-0.21%,0.0,-0.00552462,BTC,-55.19,144.4 m,20.96519,40,True,bb_lower_2,53,True,sell-bb_upper_1,34,41,33,0.018,0.046,0.091,-0.042
,845,334,-0.15%,0.0,-0.00513970,BTC,-51.35,142.2 m,22.38901,39,True,bb_lower_2,32,True,sell-bb_upper_1,100,56,18,0.027,0.038,0.057,-0.043
,846,246,-0.33%,0.0,-0.00818254,BTC,-81.74,153.8 m,28.90606,40,True,bb_lower_2,63,True,sell-bb_upper_1,54,43,28,0.014,0.044,0.101,-0.028
,847,270,-0.09%,0.0,-0.00252049,BTC,-25.18,195.6 m,9.41386,39,True,bb_lower_2,84,True,sell-bb_upper_1,33,60,36,0.038,0.04,0.167,-0.036
,848,129,-0.25%,0.0,-0.00318202,BTC,-31.79,172.2 m,14.71262,41,True,bb_lower_3,74,True,sell-bb_upper_1,37,48,16,0.011,0.014,0.148,-0.033
,849,264,-0.23%,0.0,-0.00598617,BTC,-59.80,193.9 m,22.99997,39,True,bb_lower_2,58,True,sell-bb_upper_1,108,47,31,0.011,0.045,0.187,-0.037
,850,101,-0.28%,0.0,-0.00280878,BTC,-28.06,222.9 m,10.15766,41,True,bb_lower_4,88,True,sell-bb_upper_1,75,52,34,0.028,0.064,0.09,-0.033
,851,121,-0.34%,0.0,-0.00407813,BTC,-40.74,176.8 m,14.89771,40,True,bb_lower_3,72,True,sell-bb_upper_1,98,47,22,0.022,0.063,0.074,-0.025
,852,123,-0.39%,0.0,-0.00479987,BTC,-47.95,153.3 m,19.94522,38,True,bb_lower_4,68,True,sell-bb_upper_1,102,55,12,0.012,0.021,0.07,-0.023
,853,69,0.31%,0.36461499999999997,0.00211219,BTC,21.10,146.5 m,-11.35693,50,True,bb_lower_1,55,True,sell-bb_lower_1,110,45,19,0.01,0.02,0.061,-0.312
,854,59,0.70%,0.231613,0.00411687,BTC,41.13,339.7 m,-14.80390,50,True,bb_lower_1,72,True,sell-bb_lower_1,90,58,11,0.025,0.064,0.058,-0.259
,855,57,0.72%,0.0,0.00409223,BTC,40.88,505.3 m,-7.79386,50,True,bb_lower_1,75,True,sell-bb_upper_1,118,59,37,0.035,0.056,0.153,-0.19
,856,330,-0.08%,0.0,-0.00265403,BTC,-26.51,442.4 m,5.93142,11,False,bb_lower_2,94,True,sell-bb_upper_1,120,13,36,0.016,0.053,0.026,-0.194
,857,64,0.36%,0.4593175,0.00231951,BTC,23.17,234.1 m,-8.98570,50,True,bb_lower_1,58,True,sell-bb_lower_1,101,53,10,0.01,0.07,0.012,-0.35
,858,344,-0.02%,0.0,-0.00075665,BTC,-7.56,407.4 m,3.36158,24,False,bb_lower_2,87,True,sell-bb_upper_1,107,16,17,0.023,0.059,0.153,-0.201
,859,338,-0.04%,0.2607005,-0.00140967,BTC,-14.08,422.7 m,4.04350,42,False,bb_lower_2,83,True,sell-bb_upper_1,104,27,34,0.012,0.051,0.157,-0.2
,860,319,-0.15%,0.131722,-0.00468743,BTC,-46.83,464.0 m,7.77301,40,False,bb_lower_2,86,True,sell-bb_upper_1,100,52,32,0.011,0.065,0.054,-0.205
,861,340,-0.09%,0.0,-0.00305029,BTC,-30.47,420.2 m,6.28218,31,False,bb_lower_2,88,True,sell-bb_upper_1,94,36,13,0.024,0.063,0.122,-0.205
,862,312,-0.09%,0.5726315,-0.00286564,BTC,-28.63,480.4 m,5.47390,29,False,bb_lower_2,97,True,sell-bb_middle_1,99,38,34,0.01,0.055,0.178,-0.232
,863,316,-0.15%,0.035630999999999996,-0.00482607,BTC,-48.21,475.3 m,7.51036,21,False,bb_lower_2,89,True,sell-bb_upper_1,89,60,39,0.011,0.058,0.136,-0.203
,864,330,-0.14%,0.0,-0.00478871,BTC,-47.84,443.5 m,8.42171,30,False,bb_lower_2,97,True,sell-bb_upper_1,111,28,26,0.03,0.063,0.018,-0.176
